YAL060W 	chrI 	35098	35187	0.829979903
YGR007W 	chrVII 	507068	507154	0.508845026
YGR007W 	chrVII 	507155	507260	0.632981683
YGR007W 	chrVII 	507261	507371	0.20496098
YGR007W 	chrVII 	507372	507451	0.674081965
YGR007W 	chrVII 	507454	507574	0.530993773
YGR007W 	chrVII 	507580	507685	0.555956605
YGR007W 	chrVII 	507688	507795	0.562852086
YGR007W 	chrVII 	507796	507897	0.612195007
YGR007W 	chrVII 	507901	507990	0.648725187
YGR007W 	chrVII 	508029	508072	0.763665825
YGR017W 	chrVII 	523627	523723	0.602662504
YGR017W 	chrVII 	523724	523790	0.91029698
YGR017W 	chrVII 	523791	523888	0.177938811
YGR017W 	chrVII 	523889	523988	0.748935732
YGR017W 	chrVII 	523990	524071	0.838159008
YGR017W 	chrVII 	524072	524170	0.546329732
YGR017W 	chrVII 	524171	524255	0.461326214
YGR017W 	chrVII 	524257	524331	0.686481695
YGR017W 	chrVII 	524332	524413	0.508204633
YGR017W 	chrVII 	524415	524494	0.460815121
YGR017W 	chrVII 	524495	524627	0.632033171
YGR017W 	chrVII 	524628	524726	0.79118784
YGR029W 	chrVII 	543572	543664	0.875012971
YGR029W 	chrVII 	543665	543777	0.821166417
YGR029W 	chrVII 	543779	543873	0.737817334
YGR029W 	chrVII 	543875	543968	0.603602498
YGR029W 	chrVII 	543969	544062	0.569574463
YGR029W 	chrVII 	544063	544153	0.751896479
YGR029W 	chrVII 	544154	544243	0.786633668
YGR029W 	chrVII 	544263	544314	0.458692639
YGR031W 	chrVII 	546363	546453	0.790454409
YGR031W 	chrVII 	546454	546552	0.497794388
YGR031W 	chrVII 	546557	546642	0.735614185
YGR031W 	chrVII 	546643	546730	0.448740716
YGR031W 	chrVII 	546731	546815	0.648231677
YGR031W 	chrVII 	546816	546897	0.179443801
YGR031W 	chrVII 	546899	547013	0.610326319
YGR031W 	chrVII 	547014	547094	0.415816449
YGR031W 	chrVII 	547095	547197	0.594453285
YGR031W 	chrVII 	547199	547288	0.520752703
YGR031W 	chrVII 	547291	547391	0.739072289
YGR031W 	chrVII 	547394	547500	0.467251589
YGR031W 	chrVII 	547503	547614	0.357056421
YGR031W 	chrVII 	547615	547720	0.422889123
YGR031W 	chrVII 	547723	547833	0.63401417
YGR031W 	chrVII 	547837	547921	0.3383387
YGR034W 	chrVII 	555739	555837	0.913355631
YGR034W 	chrVII 	555845	555924	0.64836684
YGR034W 	chrVII 	555925	556031	0.896211748
YGR034W 	chrVII 	556033	556130	0.730853942
YGR034W 	chrVII 	556131	556245	0.41493128
YGR034W 	chrVII 	556250	556354	0.732636908
YGR034W 	chrVII 	556357	556457	0.787988012
YGR034W 	chrVII 	556477	556592	0.757590539
YGR034W 	chrVII 	556593	556684	0.865829355
YGR034W 	chrVII 	556686	556789	0.719703243
YGR055W 	chrVII 	599395	599488	0.840194154
YGR055W 	chrVII 	599491	599584	0.365628852
YGR055W 	chrVII 	599585	599715	0.557862984
YGR055W 	chrVII 	599722	599830	0.520648874
YGR055W 	chrVII 	599831	599946	0.677731518
YGR055W 	chrVII 	599947	600071	0.80256871
YGR055W 	chrVII 	600072	600186	0.447858537
YGR055W 	chrVII 	600192	600311	0.136644095
YGR055W 	chrVII 	600316	600433	0.548750673
YGR055W 	chrVII 	600434	600552	0.638972965
YGR055W 	chrVII 	600553	600658	0.602708444
YGR055W 	chrVII 	600663	600768	0.611346515
YGR055W 	chrVII 	600769	600877	0.773849859
YGR055W 	chrVII 	600878	601005	0.678194449
YGR055W 	chrVII 	601012	601111	0.753643181
YGR055W 	chrVII 	601112	601190	0.640948287
YGR055W 	chrVII 	601215	601256	0.689241184
YGR060W 	chrVII 	610510	610593	0.81277928
YGR060W 	chrVII 	610594	610673	0.68981983
YGR060W 	chrVII 	610677	610797	0.652515302
YGR060W 	chrVII 	610798	610883	0.727268608
YGR060W 	chrVII 	610886	610984	0.878311907
YGR060W 	chrVII 	610985	611086	0.754025107
YGR060W 	chrVII 	611087	611198	0.681797775
YGR060W 	chrVII 	611202	611306	0.660715421
YGR060W 	chrVII 	611307	611411	0.266396806
YGR060W 	chrVII 	611412	611492	0.668227578
YGR060W 	chrVII 	611493	611553	0.666615388
YGR060W 	chrVII 	611554	611676	0.669727678
YGR060W 	chrVII 	611681	611774	0.520637492
YGR074W 	chrVII 	635700	635787	0.67065333
YGR074W 	chrVII 	635797	635875	0.651281637
YGR074W 	chrVII 	635876	635971	0.651144283
YGR074W 	chrVII 	635972	636060	0.664912592
YGR074W 	chrVII 	636061	636144	0.633770939
YGR074W 	chrVII 	636145	636260	0.776036463
YGR074W 	chrVII 	636261	636357	0.576482724
YGR079W 	chrVII 	640820	640909	0.709318662
YGR079W 	chrVII 	640910	640992	0.593753894
YGR079W 	chrVII 	640994	641074	0.585895306
YGR079W 	chrVII 	641076	641164	0.644662032
YGR079W 	chrVII 	641166	641251	0.771030791
YGR079W 	chrVII 	641252	641334	0.596177435
YGR079W 	chrVII 	641335	641424	0.59294217
YGR079W 	chrVII 	641425	641509	0.395904219
YGR079W 	chrVII 	641511	641592	0.621738071
YGR079W 	chrVII 	641595	641691	0.566566013
YGR079W 	chrVII 	641694	641791	0.784357324
YGR079W 	chrVII 	641841	641892	0.49810855
YGR082W 	chrVII 	644012	644101	0.767572342
YGR082W 	chrVII 	644103	644191	0.791840266
YGR082W 	chrVII 	644193	644280	0.649566624
YGR082W 	chrVII 	644281	644359	0.755303052
YGR082W 	chrVII 	644360	644452	0.687550352
YGR082W 	chrVII 	644453	644560	0.693369414
YGR082W 	chrVII 	644562	644684	0.863391169
YGR094W 	chrVII 	672196	672296	0.842442813
YGR094W 	chrVII 	672300	672395	0.067741001
YGR094W 	chrVII 	672398	672478	0.70622221
YGR094W 	chrVII 	672479	672553	0.776264519
YGR094W 	chrVII 	672555	672650	0.777246657
YGR094W 	chrVII 	672651	672761	0.454755752
YGR094W 	chrVII 	672762	672870	0.663755324
YGR094W 	chrVII 	672872	672981	0.625694896
YGR094W 	chrVII 	672985	673077	0.752342646
YGR094W 	chrVII 	673081	673199	0.759963805
YGR094W 	chrVII 	673200	673308	0.667242273
YGR094W 	chrVII 	673309	673405	0.495691955
YGR094W 	chrVII 	673406	673496	0.63271712
YGR094W 	chrVII 	673498	673587	0.800071042
YGR094W 	chrVII 	673588	673688	0.776938071
YGR094W 	chrVII 	673689	673787	0.468477188
YGR094W 	chrVII 	673788	673896	0.541806593
YGR094W 	chrVII 	673897	674015	0.51887077
YGR094W 	chrVII 	674018	674124	0.694388803
YGR094W 	chrVII 	674126	674245	0.521680775
YGR094W 	chrVII 	674246	674354	0.64251246
YGR094W 	chrVII 	674360	674446	0.818743453
YGR094W 	chrVII 	674447	674565	0.530737614
YGR094W 	chrVII 	674566	674652	0.583137125
YGR094W 	chrVII 	674654	674746	0.724673991
YGR094W 	chrVII 	674748	674852	0.499843775
YGR094W 	chrVII 	674853	674947	0.592074241
YGR094W 	chrVII 	674948	675050	0.664477584
YGR094W 	chrVII 	675051	675151	0.512982422
YGR094W 	chrVII 	675152	675257	0.680098276
YGR094W 	chrVII 	675258	675348	0.649582492
YGR094W 	chrVII 	675349	675424	0.687360515
YGR094W 	chrVII 	675425	675525	0.656061312
YGR103W 	chrVII 	695387	695466	0.804904128
YGR103W 	chrVII 	695469	695565	0.77983079
YGR103W 	chrVII 	695566	695656	0.493569863
YGR103W 	chrVII 	695657	695758	0.486474707
YGR103W 	chrVII 	695762	695867	0.753710483
YGR103W 	chrVII 	695868	695972	0.63764789
YGR103W 	chrVII 	695980	696080	0.786798546
YGR103W 	chrVII 	696083	696182	0.75352127
YGR103W 	chrVII 	696183	696269	0.766799472
YGR103W 	chrVII 	696272	696361	0.825683859
YGR103W 	chrVII 	696362	696435	0.658905057
YGR103W 	chrVII 	696436	696550	0.567840951
YGR103W 	chrVII 	696554	696659	0.4953741
YGR103W 	chrVII 	696660	696756	0.700082839
YGR103W 	chrVII 	696757	696854	0.564946171
YGR103W 	chrVII 	696856	696955	0.688791592
YGR103W 	chrVII 	696957	697041	0.524424659
YGR103W 	chrVII 	697042	697121	0.675989736
YGR103W 	chrVII 	697122	697197	0.599860562
YGR103W 	chrVII 	697198	697287	0.64013415
YGR103W 	chrVII 	697288	697389	0.713358648
YGR105W 	chrVII 	698555	698645	0.596009108
YGR105W 	chrVII 	698651	698761	0.767640339
YGR105W 	chrVII 	698762	698869	0.824506446
YGR105W 	chrVII 	698870	698956	0.701905216
YGR108W 	chrVII 	703412	703530	0.585041537
YGR108W 	chrVII 	703536	703612	0.516983686
YGR108W 	chrVII 	703613	703708	0.457050881
YGR108W 	chrVII 	703709	703788	0.292156807
YGR108W 	chrVII 	703790	703887	0.532458748
YGR108W 	chrVII 	703888	703976	0.562292618
YGR108W 	chrVII 	703977	704074	0.568197022
YGR108W 	chrVII 	704075	704154	0.625277682
YGR108W 	chrVII 	704156	704252	0.429514064
YGR108W 	chrVII 	704258	704348	0.701593447
YGR108W 	chrVII 	704351	704443	0.618559078
YGR108W 	chrVII 	704444	704554	0.653538694
YGR108W 	chrVII 	704555	704659	0.7699891
YGR108W 	chrVII 	704660	704758	0.624880334
YGR108W 	chrVII 	704759	704861	0.629140275
YGR108W 	chrVII 	704871	704962	0.431453294
YGR108W 	chrVII 	704964	705071	0.369461376
YGR108W 	chrVII 	705072	705159	0.698959143
YGR116W 	chrVII 	720351	720446	0.563158827
YGR116W 	chrVII 	720450	720540	0.754670794
YGR116W 	chrVII 	720541	720630	0.828161601
YGR116W 	chrVII 	720631	720720	0.853586227
YGR116W 	chrVII 	720722	720814	0.728896253
YGR116W 	chrVII 	720816	720912	0.551242934
YGR116W 	chrVII 	720913	721010	0.740786294
YGR116W 	chrVII 	721014	721097	0.418159421
YGR116W 	chrVII 	721098	721204	0.486811792
YGR116W 	chrVII 	721206	721284	0.476513774
YGR116W 	chrVII 	721286	721372	-0.007768177
YGR116W 	chrVII 	721374	721463	0.452354155
YGR116W 	chrVII 	721465	721555	0.316856859
YGR116W 	chrVII 	721556	721659	0.541459723
YGR116W 	chrVII 	721661	721761	0.348578875
YGR116W 	chrVII 	721762	721849	0.474132835
YGR116W 	chrVII 	721851	721934	0.386590538
YGR116W 	chrVII 	721937	722034	0.642057718
YGR116W 	chrVII 	722035	722129	0.586553898
YGR116W 	chrVII 	722130	722220	0.520976242
YGR116W 	chrVII 	722221	722310	0.479056833
YGR116W 	chrVII 	722311	722415	0.633505042
YGR116W 	chrVII 	722419	722498	0.369152062
YGR116W 	chrVII 	722499	722582	0.545964086
YGR116W 	chrVII 	722583	722671	0.245876844
YGR116W 	chrVII 	722672	722775	0.572677079
YGR116W 	chrVII 	722777	722861	0.316706298
YGR116W 	chrVII 	722862	722937	0.739635965
YGR116W 	chrVII 	722939	723026	0.627351882
YGR116W 	chrVII 	723027	723129	0.496978601
YGR116W 	chrVII 	723130	723227	0.486178433
YGR116W 	chrVII 	723228	723324	0.360206701
YGR116W 	chrVII 	723325	723417	0.297300282
YGR116W 	chrVII 	723420	723498	0.646552029
YGR116W 	chrVII 	723499	723597	0.511138985
YGR116W 	chrVII 	723598	723679	0.470801353
YGR116W 	chrVII 	723680	723786	0.644796994
YGR116W 	chrVII 	723792	723889	0.315110359
YGR116W 	chrVII 	723895	723975	0.454770585
YGR116W 	chrVII 	723976	724071	0.308062987
YGR116W 	chrVII 	724072	724163	0.529370302
YGR116W 	chrVII 	724164	724265	0.69195393
YGR116W 	chrVII 	724267	724370	0.31391491
YGR116W 	chrVII 	724371	724463	0.514039623
YGR116W 	chrVII 	724464	724561	0.387290259
YGR116W 	chrVII 	724562	724655	0.360414845
YGR116W 	chrVII 	724656	724756	0.810697222
YGR116W 	chrVII 	724757	724883	0.488000218
YGR116W 	chrVII 	724909	724946	0.433053979
YGR118W 	chrVII 	726928	727009	0.965057274
YGR118W 	chrVII 	727012	727092	0.514052619
YGR118W 	chrVII 	727094	727218	0.47609261
YGR118W 	chrVII 	727222	727308	0.56575755
YGR118W 	chrVII 	727309	727421	0.861013206
YGR118W 	chrVII 	727422	727561	0.841314996
YGR118W 	chrVII 	727562	727713	0.839016987
YGR118W 	chrVII 	727715	727810	0.68529024
YGR118W 	chrVII 	727813	727904	0.776829395
YGR118W 	chrVII 	727934	727998	0.705865837
YGR124W 	chrVII 	739902	739988	0.899052126
YGR124W 	chrVII 	739989	740062	0.905990582
YGR124W 	chrVII 	740066	740181	0.571172033
YGR124W 	chrVII 	740182	740271	0.524781332
YGR124W 	chrVII 	740274	740382	0.475121566
YGR124W 	chrVII 	740383	740493	0.68646859
YGR124W 	chrVII 	740496	740582	0.621470407
YGR124W 	chrVII 	740584	740699	0.548983699
YGR124W 	chrVII 	740700	740784	0.538645034
YGR124W 	chrVII 	740785	740887	0.731299229
YGR124W 	chrVII 	740888	741007	0.80479982
YGR124W 	chrVII 	741008	741113	0.791595617
YGR124W 	chrVII 	741114	741221	0.836879256
YGR124W 	chrVII 	741222	741310	0.72985561
YGR124W 	chrVII 	741311	741393	0.485998045
YGR124W 	chrVII 	741394	741501	0.720182963
YGR124W 	chrVII 	741502	741597	0.623108938
YGR124W 	chrVII 	741598	741692	0.563056403
YGR124W 	chrVII 	741696	741787	0.783697246
YGR124W 	chrVII 	741825	741877	0.592916961
YGR135W 	chrVII 	761331	761437	0.757868693
YGR135W 	chrVII 	761438	761544	0.471838474
YGR135W 	chrVII 	761546	761629	0.818345277
YGR135W 	chrVII 	761633	761714	0.719895659
YGR135W 	chrVII 	761715	761823	0.372128101
YGR135W 	chrVII 	761825	761916	0.727399696
YGR135W 	chrVII 	761917	762002	0.854542477
YGR135W 	chrVII 	762003	762106	0.350745727
YGR135W 	chrVII 	762108	762212	0.63379756
YGR135W 	chrVII 	762228	762265	0.474533382
YGR136W 	chrVII 	762419	762508	0.637547055
YGR136W 	chrVII 	762510	762593	0.675372681
YGR136W 	chrVII 	762594	762696	0.466271411
YGR136W 	chrVII 	762698	762786	0.557432227
YGR136W 	chrVII 	762788	762874	0.835979538
YGR136W 	chrVII 	762875	762958	0.73314158
YGR136W 	chrVII 	762959	763032	0.729791453
YGR136W 	chrVII 	763034	763149	0.608728943
YGR136W 	chrVII 	763150	763251	0.209985064
YGR136W 	chrVII 	763299	763353	0.277901887
YGR145W 	chrVII 	781731	781831	0.582697343
YGR145W 	chrVII 	781836	781919	0.216505069
YGR145W 	chrVII 	781922	782014	0.650305975
YGR145W 	chrVII 	782015	782117	0.420186781
YGR145W 	chrVII 	782118	782208	0.446973794
YGR145W 	chrVII 	782209	782323	0.318001112
YGR145W 	chrVII 	782324	782435	0.717629663
YGR145W 	chrVII 	782436	782527	0.559559213
YGR145W 	chrVII 	782529	782633	0.718019795
YGR145W 	chrVII 	782634	782736	0.652127759
YGR145W 	chrVII 	782740	782836	0.43643955
YGR145W 	chrVII 	782841	782926	0.694350794
YGR145W 	chrVII 	782930	783033	0.642551939
YGR145W 	chrVII 	783037	783122	0.65583497
YGR145W 	chrVII 	783123	783212	0.847106633
YGR145W 	chrVII 	783217	783304	0.710413922
YGR145W 	chrVII 	783305	783399	0.665279139
YGR145W 	chrVII 	783402	783486	0.572469567
YGR145W 	chrVII 	783491	783572	0.60522099
YGR145W 	chrVII 	783573	783666	0.514089746
YGR145W 	chrVII 	783668	783747	0.515089354
YGR145W 	chrVII 	783748	783857	0.818499862
YGR145W 	chrVII 	783859	783959	0.883042479
YGR155W 	chrVII 	798486	798571	0.93386378
YGR155W 	chrVII 	798573	798660	0.763506467
YGR155W 	chrVII 	798661	798758	0.745884331
YGR155W 	chrVII 	798759	798850	0.782739352
YGR155W 	chrVII 	798851	798945	0.768677396
YGR155W 	chrVII 	798948	799042	0.698995469
YGR155W 	chrVII 	799044	799163	0.282579243
YGR155W 	chrVII 	799164	799253	0.76715455
YGR155W 	chrVII 	799254	799366	0.520136151
YGR155W 	chrVII 	799368	799479	0.586078768
YGR155W 	chrVII 	799483	799585	0.875515894
YGR155W 	chrVII 	799586	799694	0.396356794
YGR155W 	chrVII 	799695	799805	0.78758714
YGR155W 	chrVII 	799807	799880	0.773782372
YGR155W 	chrVII 	799881	799968	0.723658425
YGR155W 	chrVII 	799969	800067	0.743410898
YGR155W 	chrVII 	800068	800142	0.721671939
YGR155W 	chrVII 	800150	800192	0.96190111
YGR157W 	chrVII 	802205	802319	0.613912495
YGR157W 	chrVII 	802320	802399	0.62440854
YGR157W 	chrVII 	802403	802516	0.521711235
YGR157W 	chrVII 	802518	802606	0.637913993
YGR157W 	chrVII 	802608	802732	0.526006082
YGR157W 	chrVII 	802733	802831	0.487437055
YGR157W 	chrVII 	802832	802926	0.653095552
YGR157W 	chrVII 	802928	803043	0.329674188
YGR157W 	chrVII 	803044	803169	0.511579061
YGR157W 	chrVII 	803170	803310	0.670259211
YGR157W 	chrVII 	803311	803424	0.778851593
YGR157W 	chrVII 	803426	803518	0.282739934
YGR157W 	chrVII 	803519	803617	0.562851819
YGR157W 	chrVII 	803621	803731	0.476419266
YGR157W 	chrVII 	803732	803838	0.649933291
YGR157W 	chrVII 	803839	803960	0.560034318
YGR157W 	chrVII 	803962	804068	0.75924909
YGR157W 	chrVII 	804069	804177	0.631675771
YGR157W 	chrVII 	804179	804274	0.753835632
YGR157W 	chrVII 	804276	804366	0.621518126
YGR157W 	chrVII 	804369	804462	0.529357143
YGR157W 	chrVII 	804463	804565	0.724899988
YGR157W 	chrVII 	804571	804664	0.759119852
YGR157W 	chrVII 	804665	804777	0.357248335
YGR157W 	chrVII 	804778	804882	0.579357511
YGR157W 	chrVII 	804883	804993	0.495572424
YGR157W 	chrVII 	804994	805107	0.708154253
YGR162W 	chrVII 	824004	824086	0.573250632
YGR162W 	chrVII 	824088	824170	0.194812062
YGR162W 	chrVII 	824171	824236	0.575612562
YGR162W 	chrVII 	824238	824333	0.669870586
YGR162W 	chrVII 	824335	824422	0.495660718
YGR162W 	chrVII 	824424	824508	0.526067518
YGR162W 	chrVII 	824509	824592	0.539336671
YGR162W 	chrVII 	824593	824674	0.622388887
YGR162W 	chrVII 	824676	824765	0.696338391
YGR162W 	chrVII 	824766	824843	0.641121129
YGR162W 	chrVII 	824844	824927	0.520127123
YGR162W 	chrVII 	824928	825009	0.441983142
YGR162W 	chrVII 	825010	825097	0.587254686
YGR162W 	chrVII 	825102	825178	0.66442502
YGR162W 	chrVII 	825179	825277	0.610355915
YGR162W 	chrVII 	825280	825379	0.470803098
YGR162W 	chrVII 	825382	825458	0.340993952
YGR162W 	chrVII 	825461	825552	0.653174422
YGR162W 	chrVII 	825554	825645	0.574974316
YGR162W 	chrVII 	825647	825729	0.69159867
YGR162W 	chrVII 	825730	825820	0.460794196
YGR162W 	chrVII 	825821	825903	0.525403478
YGR162W 	chrVII 	825906	826010	0.573758868
YGR162W 	chrVII 	826012	826107	0.399906513
YGR162W 	chrVII 	826108	826211	0.634332161
YGR162W 	chrVII 	826212	826322	0.462219742
YGR162W 	chrVII 	826324	826437	0.70339591
YGR162W 	chrVII 	826438	826549	0.684815027
YGR162W 	chrVII 	826552	826639	0.589389261
YGR162W 	chrVII 	826640	826725	0.656740104
YGR162W 	chrVII 	826726	826803	0.801499555
YGR162W 	chrVII 	826804	826876	0.475163599
YGR162W 	chrVII 	826877	826981	0.477130704
YGR162W 	chrVII 	826982	827070	0.413238242
YGR162W 	chrVII 	827071	827170	0.621949669
YGR162W 	chrVII 	827176	827296	0.542905019
YGR165W 	chrVII 	829075	829170	0.572384721
YGR165W 	chrVII 	829171	829265	0.608696662
YGR165W 	chrVII 	829266	829358	0.49312509
YGR165W 	chrVII 	829359	829442	0.669088193
YGR165W 	chrVII 	829443	829537	0.72666084
YGR165W 	chrVII 	829538	829628	0.667332143
YGR165W 	chrVII 	829629	829736	0.767315926
YGR165W 	chrVII 	829737	829833	0.508760799
YGR165W 	chrVII 	829835	829944	0.393804848
YGR165W 	chrVII 	829946	830042	0.561729209
YGR165W 	chrVII 	830043	830135	0.547987475
YGR165W 	chrVII 	830140	830249	0.733256957
YGR167W 	chrVII 	832389	832479	0.669187352
YGR167W 	chrVII 	832480	832558	0.83516922
YGR167W 	chrVII 	832560	832656	0.70417413
YGR167W 	chrVII 	832657	832756	0.634798381
YGR167W 	chrVII 	832762	832857	0.437074529
YGR167W 	chrVII 	832858	832949	0.765937297
YGR167W 	chrVII 	832950	833046	0.789238554
YGR167W 	chrVII 	833050	833149	0.65128816
YGR167W 	chrVII 	833151	833242	0.549907759
YGR167W 	chrVII 	833244	833333	0.822821952
YGR173W 	chrVII 	843819	843893	0.694592158
YGR173W 	chrVII 	843894	843976	0.397140025
YGR173W 	chrVII 	843977	844104	0.558999569
YGR173W 	chrVII 	844105	844196	0.647862365
YGR173W 	chrVII 	844197	844313	0.740686255
YGR173W 	chrVII 	844315	844403	0.843504201
YGR173W 	chrVII 	844404	844486	0.798615628
YGR173W 	chrVII 	844488	844588	0.81254213
YGR173W 	chrVII 	844589	844699	0.740989601
YGR173W 	chrVII 	844700	844808	0.710914389
YGR173W 	chrVII 	844809	844917	0.567236999
YGR173W 	chrVII 	844918	845008	0.88490148
YGR173W 	chrVII 	845010	845114	0.495783677
YGR181W 	chrVII 	858228	858325	0.759793373
YGR181W 	chrVII 	858326	858392	0.684687658
YGR181W 	chrVII 	858393	858485	0.762966569
YGR181W 	chrVII 	858486	858580	0.761757428
YGR181W 	chrVII 	858581	858669	0.602536165
YGR181W 	chrVII 	858692	858742	0.586526685
YGR186W 	chrVII 	867764	867850	0.640756954
YGR186W 	chrVII 	867852	867938	0.029100475
YGR186W 	chrVII 	867940	868048	0.216740823
YGR186W 	chrVII 	868049	868142	0.620105518
YGR186W 	chrVII 	868143	868226	0.540132053
YGR186W 	chrVII 	868227	868304	0.687595356
YGR186W 	chrVII 	868305	868402	0.583695254
YGR186W 	chrVII 	868404	868496	0.584604003
YGR186W 	chrVII 	868499	868595	0.558736557
YGR186W 	chrVII 	868597	868686	0.487604577
YGR186W 	chrVII 	868687	868781	0.64487577
YGR186W 	chrVII 	868785	868906	0.592156275
YGR186W 	chrVII 	868907	869008	0.786334993
YGR186W 	chrVII 	869009	869100	0.746895527
YGR186W 	chrVII 	869101	869200	0.257400842
YGR186W 	chrVII 	869202	869286	0.509981459
YGR186W 	chrVII 	869288	869395	0.694299645
YGR186W 	chrVII 	869396	869475	0.31925589
YGR186W 	chrVII 	869476	869553	0.628263006
YGR186W 	chrVII 	869554	869646	0.410988832
YGR186W 	chrVII 	869648	869730	0.359329036
YGR186W 	chrVII 	869732	869813	0.567197044
YGR186W 	chrVII 	869814	869906	0.640223775
YGR186W 	chrVII 	869907	870011	0.564863564
YGR186W 	chrVII 	870023	870104	0.267120678
YGR191W 	chrVII 	880196	880309	0.607100423
YGR191W 	chrVII 	880310	880407	0.615450315
YGR191W 	chrVII 	880408	880492	0.602561631
YGR191W 	chrVII 	880494	880577	0.54871945
YGR191W 	chrVII 	880578	880656	0.610035602
YGR191W 	chrVII 	880657	880755	0.521564882
YGR191W 	chrVII 	880756	880902	0.457804721
YGR191W 	chrVII 	880905	881009	0.465860441
YGR191W 	chrVII 	881011	881131	0.489496033
YGR191W 	chrVII 	881132	881258	0.599688112
YGR191W 	chrVII 	881259	881366	0.710328717
YGR191W 	chrVII 	881367	881473	0.748763514
YGR191W 	chrVII 	881474	881587	0.500847174
YGR191W 	chrVII 	881588	881701	0.650095674
